@relation 'sportsArticle_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R10-30'

@attribute 0.184totalWordsCount+0.178CD+0.178FW+0.178semanticobjscore+0.176baseform... numeric
@attribute '0.445Quotes+0.43 RP+0.276past+0.275VB+0.231CC...' numeric
@attribute '0.326colon+0.326CC+0.29 PDT-0.255RP-0.249POS...' numeric
@attribute 0.502txtcomplexity-0.363exclamationmarks-0.287ellipsis-0.275questionmarks+0.197past... numeric
@attribute 0.538ellipsis+0.534exclamationmarks+0.218VB+0.216past-0.193present3rd... numeric
@attribute '0.495semicolon+0.323VBZ-0.294NN+0.262WP+0.26 RB...' numeric
@attribute 0.683JJS+0.334colon-0.259RB-0.227RBR-0.209compsupadjadv... numeric
@attribute -0.656sentencelast-0.601sentence1st+0.171pronouns1st+0.141TOs+0.129colon... numeric
@attribute -0.538TOs-0.411WP+0.373ellipsis+0.245JJS-0.202sentencelast... numeric
@attribute Label {objective,subjective}

@data
-2.020817,-1.292298,0.380425,-0.309567,-0.112424,0.088534,0.603557,-0.278413,-0.599038,subjective
-3.771796,-1.384461,1.081458,0.694917,0.267867,-0.298173,0.072117,-0.426278,-0.252335,subjective
2.386669,0.421569,-1.70236,-0.819254,-1.864753,-0.134741,0.513932,-0.162557,0.77707,subjective
-4.557711,0.15455,0.0646,-0.892623,-0.381344,-0.066229,0.088793,-0.37668,0.01075,subjective
0.352966,-0.388768,0.736731,0.30588,0.633334,-0.582552,-0.214594,-0.699664,-0.06328,subjective
7.295045,-1.54692,-1.485917,0.194431,-0.467679,-1.325252,0.320251,-1.028231,0.227544,subjective
2.911465,-1.52542,-1.013726,-0.292259,1.713942,2.874756,1.528684,1.325271,-0.559758,subjective
0.59902,0.222258,-0.305343,0.690558,0.984378,-0.553133,-0.483792,0.044035,-0.301283,subjective
3.430247,-1.106694,0.84604,0.885011,0.012251,2.708364,0.537696,-0.324069,-0.573782,subjective
0.036307,-0.96054,-0.294693,-1.439964,-0.310714,0.686844,-0.353599,-0.599625,0.50134,subjective
-4.023111,-0.416504,0.286899,0.810384,0.297679,-0.656477,-0.194299,2.026818,-0.061075,subjective
4.230677,-3.118219,-2.457784,0.491749,-1.518268,-0.051586,-0.220951,-0.789416,0.848097,subjective
-3.361585,-1.584698,0.772808,0.892983,0.270432,-0.131628,0.864569,-0.004846,-0.743108,subjective
1.535837,-1.53912,-1.108966,0.398989,0.354266,1.208445,-0.618006,0.640192,-2.586182,subjective
5.126715,0.104633,1.429078,0.356631,0.595188,-1.333447,-0.880715,-1.178277,0.943765,subjective
15.37782,-1.592754,1.287349,5.369793,1.808434,3.131951,0.00394,0.681532,0.276796,subjective
-5.008278,-0.976738,0.728641,0.689124,0.493338,-0.13267,0.40989,-0.079812,-0.565001,subjective
-0.018631,0.117468,-0.372046,0.91308,0.307859,-0.249548,0.166489,-0.470478,0.394671,subjective
3.994223,-0.920949,-0.955121,0.656933,1.127525,0.75394,-0.98664,-0.395778,0.418414,subjective
-5.16427,-0.583965,0.449381,0.526273,0.297431,0.093901,0.210225,-0.173424,-0.25448,subjective
11.646342,-1.800379,-3.093968,-1.552312,1.749538,-0.334917,1.182931,-0.26427,0.440337,subjective
3.56965,-1.746719,1.008365,-0.017132,-0.91191,1.644297,-0.178024,-0.055513,0.861209,subjective
5.703076,-0.136085,-0.173229,2.235432,0.347962,1.807898,3.242949,0.474628,-1.119038,subjective
0.403099,-2.331914,-0.491526,1.044637,-0.633678,0.585191,0.177168,0.073793,-0.17072,subjective
8.689629,-2.575553,3.168949,-0.712082,-1.08491,0.005977,-1.413599,-0.205393,0.865954,subjective
-0.40749,0.849125,0.787061,2.123128,1.6907,-0.657477,-0.222754,-0.764942,-0.329615,subjective
-2.469488,-1.099253,0.365293,0.18548,-0.089943,0.080341,-0.02198,-0.438906,-0.189741,subjective
4.676475,-1.704578,0.1695,0.776215,0.89401,-0.597871,0.161518,0.210808,-0.553996,subjective
-0.286231,3.054431,-1.650373,-0.979895,-0.888006,0.446924,-0.088086,0.04347,0.489661,subjective
6.087885,2.637533,-1.763907,-0.625333,-0.324334,-0.245151,-0.715952,-0.688646,0.613896,subjective
4.854537,-2.862481,-1.247078,1.414056,-0.680821,1.010841,-0.923264,-0.448534,1.4516,subjective
6.271742,-1.995678,-1.457458,1.533034,0.124242,-0.243021,0.578035,-0.57146,0.976966,subjective
2.467449,-0.201717,0.381109,1.076873,0.008136,-0.808772,-1.768832,1.521579,1.556568,subjective
-4.395721,0.798056,0.582541,-1.030654,-0.491489,0.397118,-0.036774,-0.016682,-1.102197,subjective
8.260455,-2.007619,-0.12603,1.235292,2.24168,-1.482979,-0.353681,0.580949,-1.407829,subjective
2.248894,0.859287,-0.603038,-0.835527,-1.059292,-1.095131,-0.040997,0.302049,-1.102945,subjective
3.895826,-1.704696,1.005061,-0.83334,-1.204515,-1.220163,-1.644832,-1.320343,0.677202,subjective
-2.259141,0.303502,-0.367746,-1.677544,-0.256764,0.306627,-0.024414,-0.144799,0.068194,subjective
0.1373,-1.81173,0.218527,1.437075,0.966948,-1.514064,1.173391,9.459393,3.286613,subjective
11.808831,2.016117,5.652223,-3.484635,-2.64578,-2.309333,14.471437,-1.49407,4.073399,subjective
1.863527,-0.1971,-1.108943,2.540987,0.949077,-0.04971,0.6527,-0.049562,-0.293065,subjective
6.370616,-0.986763,-2.159029,1.827995,-0.530472,-0.326528,0.423217,-0.733686,0.859856,subjective
3.012909,-0.587171,0.915828,0.249586,-1.260286,-0.598888,-0.259786,-0.325726,1.133094,subjective
6.907938,2.819646,-0.223779,-0.006753,-0.36641,3.329574,-0.10257,-0.13257,0.507164,subjective
2.891356,-2.318117,-1.590266,0.902668,-0.74444,0.474818,-0.349536,-0.097582,1.38134,subjective
5.780615,-0.502036,1.490953,-0.168777,-0.149325,-2.823997,-0.731266,-1.334447,0.007898,subjective
4.23134,-2.257441,-0.381316,-0.966416,0.498109,-0.414801,-0.369917,-0.589399,-0.147017,subjective
7.960131,-1.965048,2.027561,-1.810974,0.069265,-0.99209,-1.128756,1.19223,-3.065945,subjective
0.832693,0.859509,1.457101,1.014951,0.40393,0.371833,-0.67381,-0.574464,0.735249,subjective
4.074185,-2.981412,-0.933541,0.175576,-1.465877,0.921624,-0.653697,-0.403224,1.202682,subjective
1.173849,-1.781704,-1.653775,-1.363484,1.746244,-0.973152,0.478236,-0.409911,0.190804,subjective
4.756139,0.194055,3.457198,0.197796,0.311252,3.933731,-0.454682,-0.092281,-0.789091,subjective
2.416218,-0.295318,-0.051535,1.231467,0.615215,-0.892086,-0.882492,-1.156143,0.305016,subjective
4.619174,-1.456104,-0.600916,-0.257001,-0.088275,-0.781203,0.156947,0.19276,0.475458,subjective
4.750165,-2.714225,-0.364047,-0.697891,-1.035627,-1.216816,-0.158939,-0.687553,-0.109243,subjective
-3.453805,-1.065839,0.58267,-0.430843,-0.108344,0.543893,-0.269135,-0.253578,0.089716,subjective
-3.18666,-0.823154,1.112582,0.675365,0.233649,-0.206431,0.12633,-0.286413,-0.082537,subjective
1.346601,-1.104017,1.728486,-0.851046,-0.661092,0.251192,-0.868959,-0.306924,0.55856,subjective
2.107201,2.210509,0.301716,-0.494061,-0.351641,1.929126,-1.110176,0.121985,-0.493585,subjective
2.814583,-1.017291,-0.636121,-1.059552,-1.36777,-2.470209,0.119598,0.050646,-1.625465,subjective
-1.842732,1.51286,0.860293,0.016243,0.191654,0.464612,0.163481,0.335163,-1.176136,subjective
0.161983,-0.368289,1.348254,0.483599,-0.317941,0.612694,-0.817958,-0.026952,0.817707,subjective
4.316395,-1.84822,1.161679,0.343879,0.020724,2.741047,0.397785,0.800873,-2.005875,subjective
4.672766,-1.392364,-0.472217,0.145778,-0.54603,1.332164,-1.204928,-0.155207,1.109878,subjective
5.386015,-2.687448,-1.448625,-2.221747,-0.187673,-2.744389,-0.208124,-1.19171,0.06698,subjective
4.714461,-0.767624,1.255943,0.68093,-0.627328,0.508063,-1.174581,-0.932541,0.519896,subjective
1.268439,-0.457469,-0.12546,0.186239,0.145065,-0.882165,-0.481226,-0.987722,-0.09099,subjective
-2.610302,0.949769,0.879916,-0.502237,-0.277702,1.912883,-0.888749,0.301179,-0.717582,subjective
0.356953,-0.523519,0.264708,1.197338,0.521323,-1.288714,-0.896861,2.623878,-1.734323,subjective
6.015934,-1.191257,3.423087,1.586802,-0.886341,-0.691097,8.013584,-1.994159,3.713923,subjective
-3.484775,-1.368076,0.374088,-0.308411,-0.479071,-0.231777,-0.009381,-0.408464,-0.205957,subjective
6.345771,-0.599831,-3.228547,0.027328,-2.267162,0.826089,-0.750459,-0.167742,1.458217,subjective
3.545063,2.549114,-2.202313,-1.198078,-1.793411,1.353713,0.852706,0.67414,0.098432,subjective
-0.511733,-0.777193,-0.464507,0.926181,-0.3007,0.021558,0.562952,-0.019961,-0.049065,subjective
3.848678,-1.537311,-3.039043,0.841689,0.548819,0.37178,0.099953,-0.210705,-1.027666,subjective
6.293994,1.201112,-0.305259,3.113548,1.468165,-2.007468,-0.515552,2.349878,0.121821,subjective
4.320192,-2.866042,-2.064967,-0.03735,-0.859628,-0.425458,-0.31204,-0.829951,0.62011,subjective
19.579244,-0.569159,6.811341,-2.351814,2.077973,-0.657076,-2.810377,0.627773,-2.505094,subjective
-0.708367,1.728686,-0.317986,-0.016702,0.04025,0.14925,-0.622018,-0.321643,0.38748,subjective
2.373865,-1.038534,0.079634,-0.556971,0.166484,-0.479401,-0.681069,0.568746,-4.03933,subjective
6.082357,-2.884404,-2.339385,2.746102,0.698344,-0.651511,-0.989029,0.592639,-1.336232,subjective
-4.134325,-1.165734,0.25203,-0.279178,-0.585527,-0.209065,-0.813027,1.817101,0.272812,subjective
5.481764,-2.405755,0.381176,0.073503,-1.037041,1.376291,-1.337906,-0.256983,1.463864,subjective
3.347873,-1.051164,-1.179436,2.81622,1.876061,-0.307426,1.648384,0.422087,-2.862014,subjective
3.708691,-0.107363,-0.382951,0.881066,-0.392676,-0.440171,-0.853397,-0.983429,0.973554,subjective
2.511797,-1.478125,-0.805872,3.927599,1.010386,0.269704,1.453228,0.481906,-0.898949,subjective
4.953101,-4.380545,-2.978016,-0.783932,-1.411822,1.093947,-0.520314,-0.097261,1.024906,subjective
1.505827,3.710645,-0.841366,-0.559006,-0.15959,1.047006,0.176396,0.404306,-0.652335,subjective
13.606215,-1.190667,1.736952,-0.474925,-0.282174,-2.566352,-2.024839,-1.740173,1.451325,subjective
0.117872,-0.958316,1.539253,0.935425,-0.429324,0.96032,-0.53386,-0.595169,0.708451,subjective
5.155708,-2.4313,-1.725405,0.217368,-1.169478,-0.517352,0.875193,-0.046571,-0.339578,subjective
-3.245521,0.493879,0.383083,0.491596,0.882491,-0.587844,0.476951,-0.413859,-0.623196,subjective
8.426697,-1.58186,0.954278,3.955959,0.809891,2.883271,0.15615,1.423477,0.156398,subjective
-5.487445,-1.201404,-0.207632,-1.881358,1.70628,-0.186141,0.184112,-0.282991,-0.228292,subjective
4.511393,1.358765,1.805698,0.366294,-0.086603,0.604822,-0.303075,-0.492873,0.656595,subjective
-1.683669,-0.84152,1.629383,0.401436,0.044937,0.083523,-0.980286,-0.433166,0.481219,subjective
2.878796,-0.220922,-1.236981,1.241527,0.641223,0.273951,-0.173666,0.070212,-0.849475,subjective
7.702865,-1.23538,0.648204,-0.696687,-0.546925,-2.135408,-0.313416,-0.02603,-1.62491,subjective
-0.88133,1.365633,-0.712107,0.807972,0.84306,-0.687752,0.55933,-0.623776,-0.346029,subjective
7.475851,-1.198351,-1.368712,0.674359,-1.104722,-1.499779,-0.497192,-0.81623,0.022624,subjective
10.556348,-1.197409,-0.842363,1.057097,-0.162325,-2.31456,0.938615,-0.357708,0.363886,subjective
7.861625,0.07478,-1.764164,2.613644,1.432496,0.368915,-0.907598,-1.018757,1.031042,subjective
1.868182,0.253209,-0.593236,1.431462,0.345555,0.862743,-0.181536,-0.730669,0.498878,subjective
4.667397,-1.748912,-1.074175,-0.220252,0.111476,-1.737088,1.022819,-0.615255,-0.563626,subjective
3.773413,2.159963,-2.010357,-0.176819,-0.540576,-0.232327,-0.950719,1.898556,0.624133,subjective
4.038708,-3.596264,-2.369068,-0.348931,-2.013762,-0.595984,0.58182,-0.561214,0.432081,subjective
9.355386,-1.783051,-1.249595,-0.64104,1.723836,-0.637379,0.199152,-0.130434,0.783563,subjective
7.933034,1.113191,2.377069,-0.019876,-0.252102,-3.048184,-1.232155,-1.458759,0.902545,subjective
7.456305,2.401608,4.737796,-0.615429,-0.201177,0.79686,-0.288906,0.418212,0.327483,subjective
5.966978,-2.578465,-1.695014,0.350057,-1.920668,-0.256317,-0.148434,-0.297912,0.936041,subjective
2.075499,-2.042545,-1.293916,0.465806,-0.740399,1.137851,0.857555,-0.286659,-0.491956,subjective
5.185612,-2.176521,1.013176,-1.261129,-0.94254,1.495346,0.540679,1.092552,-1.820672,subjective
-5.365176,-0.669768,0.459232,-0.84497,-0.322191,-0.330465,0.045907,-0.40479,-0.1448,subjective
-0.481285,-1.573699,-1.025218,-2.18975,2.36496,-0.268984,-0.001162,-0.391825,-0.020792,subjective
2.610347,-1.611131,0.291814,-0.919958,4.27302,2.399046,-0.235569,0.772033,-0.845952,subjective
1.659594,-1.2898,-0.52987,-0.843771,1.179258,-0.966855,-0.325466,0.984124,-4.926629,subjective
4.399257,-0.069464,-2.069039,1.025894,2.388354,1.547508,0.722551,0.434734,-0.047864,subjective
0.75629,2.094526,0.052415,-0.246776,-0.230995,-0.153385,-0.086453,-0.126356,0.409811,subjective
10.643985,-0.552712,2.823212,-0.155261,-1.823139,-0.717748,14.702991,-3.014651,5.60141,subjective
3.239375,-2.409425,0.420932,-2.65966,-0.492598,-2.044285,-0.52328,0.806799,-4.611894,subjective
0.745863,-1.719815,-0.875944,1.135864,-0.261689,0.322851,0.574094,-0.109117,0.228064,subjective
1.516455,-0.785256,-0.580298,0.937117,0.208527,-0.085102,-0.331509,-0.288284,0.529502,subjective
2.532777,-0.175155,-1.674005,-0.604373,-1.453925,-1.229329,-0.019577,-1.111927,0.327651,subjective
3.453086,-1.078133,0.882137,-0.392145,-0.576667,1.373621,-0.101729,-0.070444,0.42593,subjective
-0.046597,1.253199,-2.026757,-1.075139,-1.373853,-0.229739,-0.573211,2.41977,0.803339,subjective
5.622963,-2.801422,2.482374,0.912696,-0.193753,5.065541,-4.573036,0.112802,3.418643,subjective
20.226225,-4.339133,-3.549304,-7.800614,1.882919,5.595569,0.971807,1.267366,-5.980826,subjective
3.40865,-2.253771,-2.082,0.297713,-0.480141,0.061665,0.025684,-0.975854,0.577119,subjective
18.22994,3.643749,1.743668,-3.693581,-2.228934,5.750793,-2.229758,0.31307,-4.161476,subjective
-2.831439,1.193219,0.334373,-0.086802,0.002138,0.112056,-0.004945,-0.370674,-0.01749,subjective
-1.825772,-1.216821,0.571345,0.311312,-0.312004,0.233221,-0.340766,-0.406322,0.708926,subjective
-3.641142,-1.406517,0.178504,0.587266,-0.050396,0.435249,-0.028347,0.216409,-0.233359,subjective
10.727985,0.982003,1.760903,-0.268505,-0.813804,-0.065959,-1.173064,-0.566251,1.909784,subjective
0.417478,-0.539357,0.400663,0.703817,-0.228192,1.52072,-0.180715,-0.099613,0.567344,subjective
-0.699389,-2.2783,-0.3195,0.342518,-0.575842,0.117646,-0.219253,-0.275948,0.929538,subjective
-1.050901,1.417001,-0.254967,-0.68897,0.021468,-0.817469,-0.544289,0.151529,-1.694918,subjective
4.601588,-3.930579,-2.143172,-0.990761,-1.822853,0.302702,-0.604495,0.092939,0.425613,subjective
2.759727,0.938933,0.679209,-0.04318,-0.079887,2.517132,-0.833771,-0.128903,0.74651,subjective
0.809125,-0.114878,-1.536372,-1.83276,1.937689,-1.333102,-1.225421,1.632545,0.40181,subjective
4.382039,-0.799687,-1.378068,1.683717,-0.345126,-0.321503,-0.23629,-0.354935,0.988375,subjective
6.317999,-1.216157,0.730909,-1.033672,-0.941287,-0.553046,-0.896069,-0.620686,-0.698966,subjective
4.684871,0.087167,-0.659611,0.596716,-0.293231,-0.354629,0.577978,-0.54692,0.486037,subjective
7.852146,4.345779,-3.357528,0.313903,-0.467176,1.1225,-0.114768,-0.334753,1.007227,subjective
5.002252,-0.659288,-0.429622,-1.187517,-0.497683,1.481838,-1.35329,0.017448,0.561402,subjective
-1.635066,0.744755,-1.098903,-1.538662,-0.831423,-0.428351,-0.673414,0.304734,-1.465744,subjective
15.581575,-1.300217,-0.95543,-2.938999,-3.327268,-4.862509,1.305566,-1.338135,0.765791,subjective
2.335067,-2.220141,-1.020319,0.197689,-1.05299,0.512826,0.316746,-0.276424,0.45471,subjective
3.412507,0.107851,-0.939148,-1.125096,-1.194436,-0.561671,0.659758,-0.160083,0.332956,subjective
-0.259379,1.785219,-0.434164,-0.582782,-0.404541,0.239766,-1.050062,1.984205,-0.82963,subjective
-1.449458,0.211673,-0.973228,-0.873106,-0.943527,0.054198,-0.332486,-0.429647,0.26881,subjective
4.612866,2.32075,-0.643394,0.062945,-0.918822,1.428745,-0.265388,-0.103658,0.414886,subjective
2.984253,-0.86976,0.807471,-0.020821,-0.017896,1.881368,-0.866135,0.095814,-3.609695,subjective
0.167366,1.173641,-1.486612,-0.432043,-1.062714,0.68988,-0.488812,2.473322,0.87497,subjective
4.672869,0.302464,1.187381,0.162774,0.315366,-0.942281,0.151909,-0.754484,0.509541,subjective
1.518823,-2.069101,-0.530352,5.044448,1.70273,1.037319,0.498196,3.001916,-0.87207,subjective
-2.281661,-0.059667,0.524625,0.294063,0.130067,-0.362444,-0.494944,-0.617072,0.126678,subjective
9.752359,-0.935217,-2.718814,-0.517193,-0.645577,-1.140647,-0.179189,-1.739903,0.340701,subjective
2.067581,-0.67273,1.060723,-0.319777,-0.590729,0.215451,0.531316,0.024626,-0.587366,subjective
-0.176764,-0.495749,2.148704,-0.202316,0.229485,0.244858,-0.773999,-0.368482,0.169838,subjective
2.121314,-1.591561,-1.357715,1.297064,0.498706,0.438541,-0.070766,-0.055887,0.068876,subjective
1.586127,-1.702698,1.265949,-0.424434,-0.672849,2.775954,1.847238,0.722838,-0.015469,subjective
-3.159126,-0.928907,0.602076,-0.473884,-0.556781,-0.225217,0.605821,-0.041785,-0.099769,subjective
2.401213,-0.54671,-0.344906,0.710095,0.154894,1.692657,-0.107744,-0.073452,0.670542,subjective
-1.298838,-0.602745,1.174293,-1.350182,0.343134,0.343841,-0.224865,-0.313731,-0.100577,subjective
9.2002,-2.703451,-2.289987,1.13286,-2.231792,0.354861,-1.131792,-0.097409,2.016121,subjective
7.356265,-0.145679,1.539872,0.176993,0.759288,-0.672408,-0.696327,-0.115838,-1.050041,subjective
4.006244,-2.846511,-1.097917,-1.415372,0.000055,0.292049,0.555615,0.165927,0.312741,subjective
-0.21849,0.155449,-0.234904,0.430531,-0.166883,0.647044,-0.6682,-0.246566,0.745761,subjective
31.697597,8.288456,-2.54788,3.235359,1.687473,4.400877,0.312958,0.091711,2.241966,subjective
-0.928523,1.218972,0.437193,-0.255852,-0.866882,-0.888289,-0.943952,1.822923,0.956625,subjective
0.873526,0.428923,0.937591,0.592896,0.354955,0.26749,-0.203217,-0.403643,0.416686,subjective
1.616835,3.685356,-1.749513,-1.737733,-2.365303,0.289624,-1.210736,-0.672354,1.341545,subjective
2.22778,0.938065,-0.576436,-0.808777,-1.034831,0.325016,-0.209088,-0.274626,0.670893,subjective
12.436559,0.749176,5.474707,-1.637864,-2.561578,-2.276384,-1.948034,1.274216,2.485002,subjective
3.889775,-0.015474,-0.46465,0.352428,0.589688,-0.121204,-1.3683,-1.055947,1.247976,subjective
2.042432,-1.694461,2.492664,-0.51779,0.20332,0.058964,-2.622266,1.692393,1.42812,subjective
4.789129,-2.403274,-0.276547,-2.176836,-1.041684,-0.681369,-0.572869,-0.700115,0.512002,subjective
-2.731598,1.887383,-0.296304,-0.593592,-0.245417,1.285723,-0.506688,-0.056249,-0.963594,subjective
-3.327847,0.127476,1.886046,0.912709,0.791595,-0.254265,0.771162,0.145107,-0.660949,subjective
8.019635,-1.28647,1.395413,-0.070212,-1.319338,0.363202,-0.247749,-0.32981,0.85426,subjective
1.660783,0.81662,1.271079,1.116948,0.737269,-0.990661,-1.022558,-0.502977,0.487891,subjective
4.181482,-1.403611,0.099531,0.614764,-0.058844,-0.551556,-0.532651,-0.57961,0.825579,subjective
1.559173,-3.017644,-0.762713,0.875635,-1.306361,0.842526,-0.242266,-0.054286,1.243406,subjective
4.181058,0.724082,-1.889494,0.317017,1.787815,-1.638869,1.003025,-1.064888,-1.124927,subjective
1.303657,0.558738,0.472457,1.09182,0.547562,1.753958,0.129005,0.059406,-1.253052,subjective
-2.661576,0.615597,-0.851342,1.076168,0.692522,0.742574,0.472113,-0.187939,0.130493,subjective
-4.938559,0.62158,-0.411802,-1.416022,-0.83184,-0.031699,-0.039527,-0.248002,0.214926,subjective
2.25033,1.2212,-0.474626,0.451566,-0.472377,0.332143,-1.195412,-1.220562,0.915054,subjective
1.471931,-1.244942,-1.055447,-0.43435,-0.484656,-1.617945,0.845621,-0.334893,-0.285341,subjective
-5.906017,-0.753193,0.140688,-0.555821,-0.277837,0.040467,-0.11597,-0.358516,-0.024407,subjective
0.258961,-0.113233,0.182507,0.667139,-0.131883,-0.270744,-0.341907,-0.558146,1.117768,subjective
4.932527,-3.717889,-1.519204,-0.0747,-1.986249,1.423128,-1.738694,-0.45996,2.242437,subjective
5.348425,1.138671,0.280595,-2.585808,-1.650478,3.139213,-0.342158,-0.253298,0.57947,subjective
2.141839,-1.631119,-1.061993,-1.777904,2.011009,0.419212,-0.682553,-0.436491,0.57088,subjective
0.898682,-1.524742,-0.093865,-0.552215,-0.901506,-0.009385,-0.272272,-0.443069,0.477876,subjective
3.355252,-0.33479,-1.394615,-0.433708,-1.961324,-0.81346,-0.422372,2.246693,1.727756,subjective
2.511033,2.42109,0.059864,-0.329183,-0.671439,1.015111,0.419957,0.190386,1.110296,subjective
0.268924,1.686746,-1.735803,-0.184366,-0.995072,-1.116707,0.276236,-0.175003,0.385539,subjective
-1.751941,1.483491,0.69743,-0.517498,-0.755336,1.802146,-0.266897,0.273797,-0.614213,subjective
-4.83425,0.516508,-0.005683,-0.905564,-0.492429,0.227941,0.186873,-0.303122,-0.014815,subjective
-5.703571,-0.454969,0.246809,-0.566777,-0.492371,-0.912224,-0.600749,1.90454,0.297507,subjective
2.245407,-0.307319,-0.590927,-0.275923,-1.907453,0.496435,-1.533494,-0.216653,1.560991,subjective
0.054034,-1.224625,-0.428099,0.470776,-0.403712,0.093418,0.147439,0.058918,0.138923,subjective
-3.039577,0.034522,0.054012,0.726017,1.065186,-0.416496,-0.456542,1.862109,0.155521,subjective
1.494885,-0.885469,2.082587,-0.70413,-1.109547,0.506762,-0.513071,2.265617,0.568465,subjective
4.226831,-1.276529,2.019451,0.173735,-1.377928,1.377288,-0.498848,0.276003,1.533511,subjective
6.447468,3.209276,-2.443326,-4.599181,-1.251405,-0.701327,1.325135,1.437219,-3.231718,subjective
24.858621,-2.188826,-4.447539,-3.296362,2.63741,-0.950222,1.664703,-0.120131,-1.768478,subjective
1.247205,-1.203776,1.071348,-0.752472,-0.654988,1.290274,0.106072,-0.521539,0.078587,subjective
3.307871,-2.611072,-1.960241,0.193814,-0.927298,0.114562,0.199697,-0.381459,0.177537,subjective
-2.017494,-0.565671,-0.591803,0.114035,-0.021978,-0.366448,0.046413,-0.511754,0.003206,subjective
-4.206393,-1.284941,-0.027817,-0.200381,-0.313843,-0.031817,0.271741,-0.338498,-0.237428,subjective
3.019244,-0.534984,-0.933347,-0.407557,-0.695615,1.315815,-1.323405,-0.309981,1.413677,subjective
-6.03371,-0.593059,0.052545,-0.891706,-0.39599,-0.075788,-0.124151,-0.435911,-0.02331,subjective
3.475467,-2.800825,-1.962724,0.284456,-2.119893,-0.270422,-1.167286,1.694705,1.52514,subjective
3.275017,0.850581,0.252366,1.408816,0.13463,-0.713135,0.207047,-0.954058,0.27487,subjective
5.260711,2.771081,-2.131422,-0.997283,-1.332696,0.204722,0.471951,-0.333583,0.418883,subjective
8.825736,-1.302759,-0.820061,0.561572,-0.952108,-1.050313,-0.151646,0.436455,-0.663623,subjective
12.181454,-1.992673,-0.395104,-1.107027,-2.12434,-0.310065,0.724146,-0.632622,0.020187,subjective
2.88022,-1.128072,-1.235357,0.104494,-0.881645,-1.277978,0.46978,-0.744339,-0.11154,subjective
2.520891,0.692747,-0.281002,-1.300663,-0.847639,1.353095,1.556781,0.829377,-1.708493,subjective
-5.238401,-0.760211,0.537369,0.535382,0.310008,0.377174,0.108265,-0.194543,-0.366761,subjective
4.259088,0.228907,-2.663859,-1.494543,-2.150182,1.228765,0.361099,-0.420475,-0.268679,subjective
8.021287,-0.26417,-1.177714,-1.063008,-1.305188,-1.173362,-0.303326,2.062544,0.089006,subjective
6.304357,-1.870709,-0.367765,-1.796595,-0.115135,0.095128,-0.697354,-0.669296,0.996068,subjective
-2.884372,0.196082,1.370222,-0.298492,-1.153954,-0.711696,8.130397,-1.982088,3.076358,subjective
5.009646,-1.237626,1.337075,-1.773086,-1.108751,-0.769748,-1.476209,2.788,-1.716515,subjective
-4.409039,0.716218,-0.403455,-1.472453,-0.604791,-0.376747,-0.239905,-0.510135,-0.077235,subjective
6.555386,-0.130951,-0.106945,-0.857393,-1.190866,-1.841173,1.141797,-0.655251,0.404058,subjective
1.580043,2.040709,-0.427721,1.28372,0.700597,2.628135,-1.086588,0.254092,-0.566083,subjective
2.327934,-1.446224,-1.145205,0.065462,-0.369008,-0.936817,0.980116,-0.316264,0.052534,subjective
3.597735,-2.635125,-0.889818,-2.083645,1.416175,1.293373,1.530124,-0.14836,-0.562863,subjective
0.126596,-0.964684,1.536153,0.917398,-0.426967,0.948411,-0.525289,-0.59634,0.686904,subjective
4.269231,-0.979731,-1.370715,-0.707374,-1.255497,-0.285619,0.566759,2.750059,0.205177,subjective
2.23167,-2.157334,-1.696815,0.299149,-0.931773,-0.263104,-0.196835,-0.62361,0.425023,subjective
20.226225,-4.339133,-3.549304,-7.800614,1.882919,5.595569,0.971807,1.267366,-5.980826,subjective
5.138503,0.489859,-0.318928,0.776834,0.071155,1.628081,-1.516851,-0.298114,1.554147,subjective
22.678061,-2.456404,4.550222,-1.394286,-2.648681,11.485059,5.218577,2.610728,-0.733244,subjective
3.447624,-3.099005,-2.715401,0.009939,-0.942161,0.51468,-0.39393,-0.035998,0.538148,subjective
-0.076583,-1.905223,-1.380545,0.264305,0.343188,-0.022845,0.764874,0.201478,-0.700945,subjective
-0.529223,-1.615093,0.266977,-0.341175,-0.880481,0.321955,-0.244755,-0.54521,0.679054,subjective
5.228436,-0.896364,2.079288,-2.236548,-2.359957,5.658044,-1.494764,0.998275,0.725129,subjective
2.705032,0.585921,3.342837,-1.637079,-0.315766,2.549963,1.37965,0.119631,-0.767591,subjective
-1.564586,0.256885,0.162758,0.996383,0.745106,-0.211781,0.053336,-0.525119,0.206267,subjective
-3.222906,-0.933286,-0.123547,-0.776134,-0.146037,0.030171,0.427739,-0.589302,-0.555584,subjective
5.03944,0.084774,1.651117,-0.937109,-1.445076,-1.306687,-0.307433,-0.876339,1.291267,subjective
4.643873,-3.439866,-1.835618,0.245868,-1.693295,0.762876,-0.564669,-1.072141,0.846205,subjective
3.172359,-2.695513,-2.600213,0.833692,0.022579,0.403064,-0.226723,-0.52642,1.38636,subjective
9.368329,-2.694048,-1.785025,-0.923786,-1.795532,-1.184096,0.78843,-0.662064,-0.307682,subjective
-3.724962,0.422342,-1.01935,-2.038244,-0.943773,-0.000952,-0.086329,-0.256319,0.349722,subjective
